Station,SampleDate,SampleTime,SampleType,SampleDepth,Taxa,Division,Tally,Density,Biovolume,Notes,CurrentDivision
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Denticula sp.,Bacillariophyta,4,1.90E+07,3.81E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Diatoma sp.,Bacillariophyta,3,1.43E+07,6.22E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Diploneis sp.,Bacillariophyta,1,7.26E+05,1.40E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Encyonema reimeri,Bacillariophyta,1,4.00E+04,2.00E+08,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Encyonema silesiacum,Bacillariophyta,5,2.38E+07,6.66E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Epithemia sp.,Bacillariophyta,1,4.00E+04,5.00E+07,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Eucocconeis flexella,Bacillariophyta,4,1.90E+07,1.42E+10,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,cf. Fragilaria crotonensis,Bacillariophyta,8,3.80E+07,2.90E+10,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Geissleria decussis,Bacillariophyta,2,1.45E+06,1.28E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Gomphonema sp.,Bacillariophyta,4,1.90E+07,2.63E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Navicula capitatoradiata,Bacillariophyta,2,1.45E+06,1.12E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Navicula spp.,Bacillariophyta,17,8.08E+07,1.09E+10,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Nitzschia spp.,Bacillariophyta,8,3.80E+07,2.40E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Reimeria sinuata,Bacillariophyta,2,9.51E+06,1.34E+09,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Rhopalodia gibba,Bacillariophyta,4,1.90E+07,3.52E+10,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Sellaphora sp.,Bacillariophyta,1,4.00E+04,2.38E+07,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,cf. Stauroneis sp.,Bacillariophyta,2,9.51E+06,1.61E+10,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Staurosira spp.,Bacillariophyta,48,2.28E+08,2.80E+10,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,cf. Tabellaria flocculosa,Bacillariophyta,3,2.18E+06,7.03E+08,Sediment sample. Organisms obscured.,Bacillariophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,cf. Chlorella spp.,Chlorophyta,142,6.75E+08,2.83E+09,Sediment sample. Organisms obscured.,Chlorophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Scenedesmus sp.,Chlorophyta,7,3.33E+07,3.07E+09,Sediment sample. Organisms obscured.,Chlorophyta
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,cf. Chroococcus microscopicus,Cyanobacteria,14,6.65E+07,1.78E+07,Sediment sample. Organisms obscured.,Cyanobacteria
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,Chroococcus minutus,Cyanobacteria,1,7.26E+05,3.80E+08,Sediment sample. Organisms obscured.,Cyanobacteria
GTB-WQ4,6/24/2015,11:49,sediment,Bottom,cf. Microcystis flos-aquae,Cyanobacteria,97,7.05E+07,9.96E+08,Sediment sample. Organisms obscured.,Cyanobacteria
LE-WQ1,7/15/2015,9:40,water,0-4.7,Aulacoseira spp.,Bacillariophyta,22,9.41E+04,1.40E+08,High sediment. Organisms appear degraded. Could not meet tally.,Bacillariophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,cf. Aulacoseira sp.,Bacillariophyta,77,3.29E+05,6.62E+07,High sediment. Organisms appear degraded. Could not meet tally.,Bacillariophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,cf. Cyclotella sp.,Bacillariophyta,14,5.99E+04,2.82E+07,High sediment. Organisms appear degraded. Could not meet tally.,Bacillariophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Cyclotella spp.,Bacillariophyta,1,4.28E+03,1.21E+07,High sediment. Organisms appear degraded. Could not meet tally.,Bacillariophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Gyrosigma peisone,Bacillariophyta,1,3.63E+03,8.50E+06,High sediment. Organisms appear degraded. Could not meet tally.,Bacillariophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Nitzschia sp.,Bacillariophyta,1,3.63E+03,3.43E+05,High sediment. Organisms appear degraded. Could not meet tally.,Bacillariophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,cf. Stephanodiscus sp.,Bacillariophyta,3,6.00E+02,2.95E+06,High sediment. Organisms appear degraded. Could not meet tally.,Bacillariophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,cf. Actinastrum hantzschii,Chlorophyta,8,3.42E+04,1.83E+06,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,cf. Chlamydomonas sp.,Chlorophyta,2,8.56E+03,3.58E+06,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,cf. Chlorella spp.,Chlorophyta,153,6.55E+05,9.25E+06,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Closteriopsis acicularis,Chlorophyta,1,2.00E+02,8.91E+04,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Monoraphidium arcuatum,Chlorophyta,1,4.28E+03,2.15E+05,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Oocystis sp.,Chlorophyta,4,8.00E+02,2.26E+04,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Pediastrum duplex,Chlorophyta,32,6.40E+03,7.98E+07,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Scenedesmus sp.,Chlorophyta,6,2.57E+04,2.69E+05,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Tetrastrum glabrum,Chlorophyta,16,6.84E+04,1.54E+06,High sediment. Organisms appear degraded. Could not meet tally.,Chlorophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,Cryptomonas spp.,Cryptophyta,14,5.99E+04,4.42E+07,High sediment. Organisms appear degraded. Could not meet tally.,Cryptophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,cf. Plagioselmis sp.,Cryptophyta,65,2.78E+05,2.36E+07,High sediment. Organisms appear degraded. Could not meet tally.,Cryptophyta
LE-WQ1,7/15/2015,9:40,water,0-4.7,cf. Gymnodinium sp.,Pyrrophyta,6,2.57E+04,2.75E+07,High sediment. Organisms appear degraded. Could not meet tally.,Miozoa
LE-WQ1,8/13/2015,8:55,water,0-4.5,Actinocyclus normanii,Bacillariophyta,1,1.07E+05,8.32E+08,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,cf. Cyclotella sp.,Bacillariophyta,3,2.72E+04,3.08E+06,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,Fragilaria brevistriata,Bacillariophyta,2,1.82E+04,2.40E+06,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,Nitzschia fruticosa,Bacillariophyta,3,3.21E+05,3.61E+07,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,cf. Nitzschia spp.,Bacillariophyta,4,4.28E+05,2.50E+07,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,Synedra sp.,Bacillariophyta,1,5.00E+02,6.75E+05,Fragment. Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,Thalassiosira sp.,Bacillariophyta,1,1.07E+05,4.84E+08,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,cf. Chlamydomonas sp.,Chlorophyta,2,1.82E+04,2.74E+06,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,cf. Chlorella spp.,Chlorophyta,11,1.18E+06,3.94E+07,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,Drepanochloris nannoselene,Chlorophyta,4,4.28E+05,5.38E+06,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,Monactinus simplex,Chlorophyta,30,1.50E+04,2.34E+07,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,Scenedesmus sp.,Chlorophyta,8,7.26E+04,9.13E+05,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,cf. Scenedesmus sp.,Chlorophyta,1,1.07E+05,5.54E+06,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,Cryptomonas spp.,Cryptophyta,2,1.82E+04,9.74E+06,Low sediment and detritus. Organisms appear degraded.,Cryptophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,cf. Plagioselmis sp.,Cryptophyta,5,5.35E+05,4.54E+07,Low sediment and detritus. Organisms appear degraded.,Cryptophyta
LE-WQ1,8/13/2015,8:55,water,0-4.5,cf. Microcystis spp.,Cyanobacteria,796,8.51E+07,4.06E+09,Low sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,6/11/2015,9:15,water,0-4.0,cf. Amphora sp.,Bacillariophyta,2,8.56E+03,8.13E+05,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,cf. Cyclotella sp.,Bacillariophyta,4,1.71E+04,9.76E+06,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,Nitzschia cf. sigma,Bacillariophyta,1,4.28E+03,9.92E+06,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,cf. Planothidium sp.,Bacillariophyta,1,4.28E+03,1.66E+06,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,Staurosirella lapponica,Bacillariophyta,3,6.00E+02,1.48E+05,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,cf. Staurosirella sp.,Bacillariophyta,2,8.56E+03,1.33E+06,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Bacillariophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,cf. Chlorella sp.,Chlorophyta,37,1.58E+05,2.24E+06,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,Pediastrum sp.,Chlorophyta,32,6.40E+03,9.07E+05,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Chlorophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,Cryptomonas sp.,Cryptophyta,3,1.28E+04,6.88E+06,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Cryptophyta
LE-WQ1,6/11/2015,9:15,water,0-4.0,cf. Plagioselmis sp.,Cryptophyta,32,1.37E+05,1.16E+07,High sediment and moderate detritus. Organisms appear degraded. Cannot meet tally in 50 fields.,Cryptophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Actinocyclus normanii,Bacillariophyta,3,4.28E+05,3.33E+09,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Aulacoseira cf. ambigua,Bacillariophyta,18,1.20E+04,2.74E+07,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Aulacoseira sp.,Bacillariophyta,11,1.57E+06,1.89E+09,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,cf. Cyclotella sp.,Bacillariophyta,3,3.63E+04,2.07E+07,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Fragilaria sp.,Bacillariophyta,1,1.21E+04,3.45E+06,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Nitzschia fruticosa,Bacillariophyta,2,2.85E+05,3.59E+07,Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,cf. Synedra sp.,Bacillariophyta,1,6.67E+02,3.77E+05,Fragment. Low sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,cf. Chlamydomonas spp.,Chlorophyta,3,4.28E+05,4.84E+07,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,cf. Chlorella spp.,Chlorophyta,9,1.28E+06,1.81E+07,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Mougeotia sp.,Chlorophyta,7,4.67E+03,1.06E+06,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Pediastrum duplex,Chlorophyta,16,1.07E+04,2.90E+06,Low sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Cryptomonas spp.,Cryptophyta,4,4.84E+04,6.44E+07,Low sediment and detritus. Organisms appear degraded.,Cryptophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,cf. Plagioselmis sp.,Cryptophyta,8,1.14E+06,9.68E+07,Low sediment and detritus. Organisms appear degraded.,Cryptophyta
LE-WQ1,8/25/2015,9:25,water,0-3.7,Limnococcus limneticus,Cyanobacteria,14,9.33E+03,1.06E+06,Low sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,8/25/2015,9:25,water,0-3.7,Merismopedia tenuissima,Cyanobacteria,64,9.13E+06,6.65E+06,Low sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,8/25/2015,9:25,water,0-3.7,Microcystis sp.,Cyanobacteria,89,1.08E+06,2.42E+07,Low sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,8/25/2015,9:25,water,0-3.7,cf. Microcystis spp.,Cyanobacteria,942,1.34E+08,4.50E+09,Low sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,8/25/2015,9:25,water,0-3.7,cf. Planktothrix sp.,Cyanobacteria,69,4.60E+04,6.77E+05,Low sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,8/25/2015,9:25,water,0-3.7,cf. Pseudanabaena mucicola,Cyanobacteria,7,9.98E+05,9.41E+06,Low sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,6/29/2015,9:10,water,0-4.5,Achnanthidium minutissimum,Bacillariophyta,2,2.25E+04,1.38E+06,High sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Aulacoseira sp.,Bacillariophyta,284,3.20E+06,1.45E+09,High sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Cyclotella sp.,Bacillariophyta,3,3.38E+04,1.19E+06,High sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Lindavia ocellata,Bacillariophyta,1,1.13E+04,4.77E+05,High sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Navicula sp.,Bacillariophyta,1,3.63E+03,2.28E+06,High sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Staurosirella pinnata,Bacillariophyta,1,1.13E+04,3.98E+05,High sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Stephanodiscus sp.,Bacillariophyta,1,3.63E+03,5.99E+06,High sediment and detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Chlamydomonas sp.,Chlorophyta,1,2.00E+02,1.88E+04,High sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Chlorella spp.,Chlorophyta,43,4.84E+05,6.84E+06,High sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Monoraphidium sp.,Chlorophyta,1,2.00E+02,7.12E+03,High sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Oocystis sp.,Chlorophyta,4,4.50E+04,2.12E+06,High sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Pediastrum sp.,Chlorophyta,12,1.35E+05,2.31E+08,High sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Scenedesmus sp.,Chlorophyta,4,4.50E+04,1.70E+06,High sediment and detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Chrysococcus sp.,Chrysophyta,1,3.63E+03,1.03E+05,High sediment and detritus. Organisms appear degraded.,Chrysophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,Kephyrion sp.,Chrysophyta,1,1.13E+04,8.84E+05,High sediment and detritus. Organisms appear degraded.,Ochrophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Plagioselmis sp.,Cryptophyta,4,4.50E+04,3.82E+06,High sediment and detritus. Organisms appear degraded.,Cryptophyta
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Chroococcus microscopicus,Cyanobacteria,122,1.37E+06,3.68E+05,High sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Phormidium sp.,Cyanobacteria,25,2.81E+05,1.79E+07,High sediment and detritus. Organisms appear degraded.,Cyanobacteria
LE-WQ1,6/29/2015,9:10,water,0-4.5,cf. Peridinium sp.,Pyrrophyta,1,1.13E+04,1.34E+07,High sediment and detritus. Organisms appear degraded.,Miozoa
LE-WQ1,7/27/2015,9:34,water,0-4.5,Actinocyclus sp.,Bacillariophyta,2,3.29E+04,5.43E+07,Organisms appear degraded.,Bacillariophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,cf. Aulacoseira sp.,Bacillariophyta,146,2.40E+06,2.05E+09,Organisms appear degraded.,Bacillariophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,Nitzschia sp.,Bacillariophyta,1,1.65E+04,5.43E+05,Organisms appear degraded.,Bacillariophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,Chlamydomonas sp.,Chlorophyta,7,1.15E+05,1.09E+07,Organisms appear degraded.,Chlorophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,Chlorella sp.,Chlorophyta,32,5.27E+05,7.44E+06,Organisms appear degraded.,Chlorophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,Monoraphidium sp.,Chlorophyta,1,1.65E+04,4.82E+05,Organisms appear degraded.,Chlorophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,cf. Oocystis sp.,Chlorophyta,4,8.00E+02,3.39E+04,Organisms appear degraded.,Chlorophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,Scenedesmus sp.,Chlorophyta,6,9.87E+04,5.12E+06,Organisms appear degraded.,Chlorophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,Cryptomonas sp.,Cryptophyta,5,8.23E+04,9.90E+07,Organisms appear degraded.,Cryptophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,cf. Plagioselmis sp.,Cryptophyta,4,6.58E+04,5.58E+06,Organisms appear degraded.,Cryptophyta
LE-WQ1,7/27/2015,9:34,water,0-4.5,cf. Aphanizomenon sp.,Cyanobacteria,27,9.81E+04,3.47E+06,Organisms appear degraded.,Cyanobacteria
LE-WQ1,7/27/2015,9:34,water,0-4.5,cf. Chroococcus microscopicus,Cyanobacteria,102,1.68E+06,4.50E+05,Organisms appear degraded.,Cyanobacteria
LE-WQ1,7/27/2015,9:34,water,0-4.5,cf. Microcystis sp.,Cyanobacteria,414,6.81E+06,4.46E+08,Organisms appear degraded.,Cyanobacteria
LE-WQ1,7/27/2015,9:34,water,0-4.5,cf. Peridinium sp.,Pyrrophyta,2,7.26E+03,2.83E+07,Organisms appear degraded.,Miozoa
LE-WQ1,9/8/2015,9:30,water,0-3.8,Actinocyclus normanii,Bacillariophyta,1,7.13E+04,5.72E+08,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Amphora sp.,Bacillariophyta,2,6.67E+02,2.85E+04,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Aulacoseira granulata,Bacillariophyta,3,1.82E+04,3.72E+06,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Aulacoseira sp.,Bacillariophyta,27,1.93E+06,1.14E+09,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Cyclotella meneghiniana,Bacillariophyta,9,5.45E+04,4.34E+07,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Discostella asterocostata,Bacillariophyta,3,1.00E+03,2.84E+06,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Navicula sp.,Bacillariophyta,1,3.33E+02,1.32E+05,Obscured by detritus. Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Nitzschia sp.,Bacillariophyta,5,3.56E+05,3.42E+07,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Staurosirella rhomboides,Bacillariophyta,1,3.33E+02,2.01E+05,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,cf. Stephanodiscus sp.,Bacillariophyta,3,1.82E+04,1.07E+08,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Ulnaria ulna,Bacillariophyta,1,6.05E+03,3.97E+07,Moderate sediment and low detritus. Organisms appear degraded.,Bacillariophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Chlamydomonas sp.,Chlorophyta,2,1.43E+05,1.08E+07,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Chlorella sp.,Chlorophyta,18,1.28E+06,4.30E+07,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Closteriopsis acicularis,Chlorophyta,2,6.67E+02,1.42E+05,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Elakatothrix acuta,Chlorophyta,3,1.82E+04,1.45E+06,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Monactinus simplex,Chlorophyta,16,5.33E+03,4.15E+06,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Monoraphidium contortum,Chlorophyta,1,7.13E+04,3.14E+06,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Oocystis sp.,Chlorophyta,4,1.33E+03,1.40E+05,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Pediastrum duplex,Chlorophyta,32,1.07E+04,5.81E+06,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Scenedesmus sp.,Chlorophyta,2,1.43E+05,6.72E+06,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
LE-WQ1,9/8/2015,9:30,water,0-3.8,Sphaerocystis cf. planctonica,Chlorophyta,24,1.45E+05,2.05E+06,Moderate sediment and low detritus. Organisms appear degraded.,Chlorophyta
